# kQSO callsign DB | set=vkv | version=1 | updated=2026-09-24
I2FHW	JN44OS	20260921	1
S56P	JN76PO	20260921	1
DK1OT	JO62VM	20260921	1
PD8MD	JO32FL	20260921	1
OE3XSM	JN77XX	20260921	1
DK2YCT	JO32RG	20260921	1
G4AQB	IO83TN	20260921	1
DG5NFF	JO50DO	20260921	1
9A5YY	JN76UE	20260921	1
DL1AVF	JO50MX	20260921	1
F5GXX	IN95LP	20260921	1
OL7C	JO60JJ	20260921	1
HB9N	JN37KB	20260921	1
DH8WE	JO50TJ	20260921	1
G0GJV	IO91OK	20260921	1
OE3MDB	JN88JB	20260921	1
DH8WG	JO51HN	20260921	1
OL7J	JN79NF	20260921	1
EA7/SM0KAK	IM76MM	20260921	1
OL7K	JN69PG	20260921	1
S57C	JN75RX	20260921	1
OL7M	JO80FG	20260921	1
DL5MCG	JN58KH	20260921	1
DL3DQL	JO61PH	20260921	1
EA8/I4GHG	IL18OH	20260921	1
OL7Q	JN99EQ	20260921	1
9A0BB	JN74UT	20260921	1
DM4KA	JO64ND	20260921	1
GW4CC	IO71UN	20260921	1
DH0HAN	JN59LO	20260921	1
OL7W	JO60OE	20260921	1
S57O	JN86DT	20260921	1
DL1AWD	JO50KU	20260921	1
OK1JDJ	JO60UQ	20260921	1
DK1PZ	JO41TH	20260921	1
DM4KR	JO51TT	20260921	1
G8RWG	IO91WH	20260921	1
OK1DMP	JN79IX	20260921	1
OK2KRT	JN99BK	20260921	1
I2AT	JN45QN	20260921	1
DF2IAX	JN48EV	20260921	1
ON4PS	JO20KQ	20260921	1
SP2FRY	JO83WR	20260921	1
S58M	JN76PL	20260921	1
S58P	JN76ID	20260921	1
IK2PTR/4	JN45QA	20260921	1
RK3AF	KO75WO	20260921	1
TM87C	JN05MT	20260921	1
F4FMB	IN96HV	20260921	1
S59A	JN76XQ	20260921	1
PI4CC	JO21BX	20260921	1
SV8CS	KM07JS	20260921	1
G4ASR	IO81MX	20260921	1
LZ1RT	KN22RR	20260921	1
IK4CBO	JN54DS	20260921	1
OZ1ADL	JO46XC	20260921	1
G0GMB	IO92NB	20260921	1
S59K	JN76IA	20260921	1
OL9W	JN99CL	20260921	1
S59P	JN86AO	20260921	1
DK1RS	JO60MM	20260921	1
IK1PAG	JN35SB	20260921	1
OK1JFH	JN69VN	20260921	1
DL5AWE	JO51EA	20260921	1
DM4MN	JO31LI	20260921	1
IW3AJN	JN55QW	20260921	1
IU7EDW	JN81JD	20260921	1
OK1DOL	JN69OU	20260921	1
SM4LMV	JO79OC	20260921	1
DG1HTQ	JO51TM	20260921	1
ON/PA0MHE	JO11PF	20260921	1
HB9EWH	JN36SV	20260921	1
S57GM	JN76CC	20260921	1
OK1DPA	JN89IV	20260921	1
G4GLT	IO80DO	20260921	1
RA6DE	KN96DQ	20260921	1
M0GHZ	IO81VK	20260921	1
OE5JKL	JN78FI	20260921	1
DL8YE	JO32TC	20260921	1
PA0ANS	JO33CE	20260921	1
SQ2SAT	JO83XG	20260921	1
OK1DPO	JO60PC	20260921	1
DG1VL	JO61XF	20260921	1
SM0LQB	JO89WF	20260921	1
DK1TR	JN58VD	20260921	1
PA3EWP	JO21GU	20260921	1
F6IJI	JN02QV	20260921	1
IN3DPT	JN56UN	20260921	1
HB9EXT	JN37TN	20260921	1
ES2NJ	KO29NK	20260921	1
SV2FPI	KN10KU	20260921	1
LZ1UK	KN22HI	20260921	1
OK1UXH	JO60VR	20260921	1
DO1JKS	JO59LN	20260921	1
DK1UF	JO43KC	20260921	1
OM3FW	JN98AS	20260921	1
OK1DQT	JN79IX	20260921	1
DL3BH	JN49SB	20260921	1
DL8ZT	JO61NX	20260921	1
YU7ACO	KN04OW	20260921	1
R3PA	KO93JV	20260921	1
F1MXE	JN05GQ	20260921	1
I3MTM	JN55PP	20260921	1
ON4KST	JO20EP	20260921	1
G4AWP	IO94LA	20260921	1
IW5DHN	JN53GI	20260921	1
EA5TT	IM99SL	20260921	1
GW4JQP	IO71KR	20260921	1
PI4GN	JO33II	20260921	1
YO3GCL	KN34CK	20260921	1
HA8MV	KN06GU	20260921	1
SM0RJV	JO89VJ	20260921	1
HA2VR	JN97KO	20260921	1
DK1WB	JO52IJ	20260921	1
F4FRG	IN98KE	20260921	1
Z3A	KN11CE	20260921	1
S57KM	JN76HD	20260921	1
IQ3LX	JN54TF	20260921	1
UT5EL/A	KO31LG	20260921	1
DJ6AG	JO51EQ	20260921	1
